Item,Mean,Var,Alpha,Beta,Beta_Params,Mixed_Means,Mixed_Stds,Raw_Distrib,Discrete_Distrib,Sentence
9023:22:00,0.5255555555555556,0.06509135802469136,0.45488950663530603,0.5396472968755115,(0.45488950663530603  0.5396472968755115),[0.23939421 0.65901271],[0.015135157162112282  0.1400620166935467],[0.9  0.38  0.27  0.5  0.22  0.63  0.71  0.23  0.89],[0.         0.33333333 0.11111111 0.11111111 0.22222222 0. 0.22222222],"i think i had three or four seeds in each one of them,"
159146:81,0.4933333333333333,0.15657777777777776,0.16074440495157183,0.1770673728285808,(0.16074440495157183  0.1770673728285808),[0.925 0.148],[0.038249180621015066  0.07475627200686838],[0.86  0.0  0.05  0.24  1.0  0.89  0.95  0.18  0.27],[0.11111111 0.33333333 0.         0.         0.         0. 0.44444444],"you know some of the health insurance is written  that way. you know, that, uh, if you buy an accident and death or dismemberment policy, you know, it s-, pre specified in the policy so much"
52433:93,0.3177777777777778,0.10357283950617285,0.7454754954484182,1.6931993096186686,(0.7454754954484182  1.6931993096186686),[0.06391874 0.60925744],[0.045041207389278595  0.17158517648956978],[0.56  0.05  0.57  1.0  0.0  0.0  0.12  0.4  0.16],[0.22222222 0.11111111 0.11111111 0.22222222 0.         0. 0.11111111],"he, he happens  to be, uh, a friend of one of her, her business associates. and, or, not, not a friend, a cousin, a cousin."
27863:29,0.26111111111111107,0.07652098765432097,0.4228319790721834,0.3885432268606001,(0.4228319790721834  0.3885432268606001),[0.73498926 0.12572841],[0.06721071482857023  0.0816062310011425],[0.08  0.64  0.19  0.83  0.32  0.24  0.0  0.03  0.02],[0.33333333 0.22222222 0.11111111 0.         0.11111111 0.11111111 0.        ],"and i have, uh, returned about every four or five years to  thinking that i would like  to do something about it."
19289:87,0.2911111111111111,0.07196543209876544,0.09472316340341108,0.2646071329099565,(0.09472316340341108  0.2646071329099565),[0.15428572 0.77000001],[0.06390754232387448  0.014159809835473729],[0.12  0.06  0.14  0.75  0.79  0.36  0.11  0.11  0.18],[0.55555556 0.11111111 0.11111111 0.         0.         0.22222222 0.        ],"but i don't believe that he, in this first pass around, you know,  being the first one  to really turn things around or attempt  to is going  to be allowed  to get away with it either."
35550:65,0.4655555555555556,0.1278469135802469,0.22038165922131492,0.21197853072888775,(0.22038165922131492  0.21197853072888775),[0.77399972 0.07999993],[0.07650214178823919  0.05220629583448147],[0.93  0.0  0.2  0.07  0.75  0.05  0.83  0.6  0.76],[0.22222222 0.11111111 0.         0.         0.11111111 0.33333333 0.11111111],"well, what you can do  is take your car payment and put it in the bank for three or four years."
175450:86,0.44375,0.15904843749999997,1.2836446883752073,0.7674132845097423,(1.2836446883752073  0.7674132845097423),[0.81723943 0.0645375 ],[0.11584416903525269  0.0626539711970748],[0.29  0.95  0.03  0.0  0.07  0.01  0.8  0.99  0.89  0.79  0.99  0.01  0.1  0.02  0.54  0.62],[0.375  0.     0.0625 0.0625 0.0625 0.125  0.25  ],"and, and, but of course most time, most of the time management has a hard time distributing or getting the word out to the people who  must know."
135991:11,0.7155555555555556,0.14360246913580246,0.3652350807066257,0.1392941898424381,(0.3652350807066257  0.1392941898424381),[0.05       0.90571426],[0.021224984802902202  0.10405306728958624],[0.02  0.71  1.0  0.64  0.99  1.0  1.0  1.0  0.08],[0.22222222 0.         0.         0.         0.22222222 0. 0.55555556],"either the radio or the t v --s got  to be on, the whole time."
20456:39,0.4555555555555555,0.1504246913580247,0.3963601243598738,0.44875240651416926,(0.3963601243598738  0.44875240651416926),[0.76695638 0.05868509],[0.147439481836036  0.05308816552570582],[0.03  1.0  0.02  0.19  0.66  0.0  0.99  0.47  0.74],[0.22222222 0.11111111 0.         0.11111111 0.11111111 0.11111111 0.22222222],"my parents, uh, bought a home in san diego about four or five years ago,"
52732:129,0.2611111111111111,0.06538765432098764,0.7345995609432125,1.6894509937038502,(0.7345995609432125  1.6894509937038502),[0.52578201 0.10635773],[0.15810161508385645  0.06886082993695967],[0.14  0.08  0.26  0.0  0.82  0.53  0.16  0.0  0.36],[0.22222222 0.22222222 0.11111111 0.11111111 0.         0.11111111 0.        ],"because too, too often, there can be extremism that, that  hurts from, from any direction, regardless of wha-, whatever you're arguing  or concerned  about ."
169940:25,0.275625,0.120724609375,0.14091904528380078,0.3384974608025029,(0.14091904528380078  0.3384974608025029),[0.08407865 0.84940695],[0.06340696293621574  0.097836563663104],[0.15  0.08  0.98  0.0  0.06  0.0  0.68  0.01  0.09  0.32  0.99  0.07  0.03  0.02  0.75  0.18],[0.4375 0.125  0.0625 0.     0.0625 0.0625 0.125 ],"there's nothing, maybe a picture or two that  belongs to that person"
91801:40,0.5333333333333333,0.16575555555555554,0.15910532846320546,0.13357153281845657,(0.15910532846320546  0.13357153281845657),[0.09  0.888],[0.055682131910524034  0.07203125105882878],[0.9  0.97  0.21  0.71  0.86  0.03  1.0  0.01  0.11],[0.33333333 0.11111111 0.         0.         0.11111111 0. 0.44444444],"i don't know if i want  to take that responsibility or not,"
73474:74,0.5955555555555555,0.0667135802469136,1.2771211128502977,0.5776705930370036,(1.2771211128502977  0.5776705930370036),[0.89422161 0.47948119],[0.031522470388194834  0.14786754358452958],[0.67  0.12  0.59  0.82  0.49  0.54  0.29  0.93  0.91],[0.11111111 0.         0.11111111 0.22222222 0.22222222 0.11111111 0.22222222],"there are those times when i think, gee, if i didn't have children i could be out  playing bridge or golf ."
158308:59,0.4955555555555555,0.10989135802469135,1.0444499598166908,0.4418212561722068,(1.0444499598166908  0.4418212561722068),[0.77800731 0.14254108],[0.05392829136075969  0.088430430223677],[0.79  0.89  0.16  0.74  0.81  0.66  0.04  0.03  0.34],[0.22222222 0.11111111 0.11111111 0.         0.11111111 0.33333333 0.11111111],"and this is supposed  to be a very well-known center here in tyler who  had two or three, um, centers, all over, you know, the, um, city"
18302:57,0.6777777777777777,0.1220617283950617,0.10200846953323979,0.05530835987204876,(0.10200846953323979  0.05530835987204876),[0.19       0.92166668],[0.028876170694748654  0.043674305713563705],[0.83  0.19  0.24  0.14  0.97  0.99  0.85  0.97  0.92],[0.11111111 0.22222222 0.         0.         0.         0.22222222 0.44444444],"i think it's, i think it only has about five or six more years to go  because it's a, it's a really old bush,"
112263:70,0.37526315789473685,0.11354072022160666,0.6377388690017851,1.2823421383532714,(0.6377388690017851  1.2823421383532714),[0.14916509 0.78308667],[0.10364053268149043  0.10262712000220045],[0.68  0.3  0.0  0.83  0.04  0.26  0.29  0.0  0.1  0.02  0.89  0.52  1.0  0.35  0.68  0.3  0.0  0.83  0.04],[0.21052632 0.05263158 0.21052632 0.05263158 0.10526316 0.10526316 0.10526316],"but our favorite when you have a little more to spend  , is to go to taiwan or may dragon."
147141:84,0.4988888888888888,0.12538765432098764,0.4733090889571475,0.4295427668462737,(0.4733090889571475  0.4295427668462737),[0.12985346 0.79344836],[0.0811578558795618  0.0987154076563516],[0.75  0.17  0.03  0.74  0.9  0.59  0.99  0.02  0.3],[0.22222222 0.11111111 0.11111111 0.         0.11111111 0.22222222 0.22222222],"and, and there's this big debate  apparently about whether the ozone, there's a hole in the ozone or not."
153702:24,0.6044444444444443,0.10978024691358024,0.5689004198644818,0.3552462317146918,(0.5689004198644818  0.3552462317146918),[0.26097862 0.88010394],[0.11819250984238343  0.04898287180640574],[0.79  0.83  0.45  0.86  0.95  0.18  0.97  0.03  0.38],[0.11111111 0.11111111 0.11111111 0.11111111 0.         0.22222222 0.33333333],"i guess i am about eight or nine."
13420:76,0.3688888888888889,0.08665432098765433,0.26870711674987446,0.40269961040496205,(0.26870711674987446  0.40269961040496205),[0.12762808 0.66597012],[0.05501807005294068  0.11396062441383582],[0.78  0.42  0.82  0.24  0.66  0.05  0.06  0.09  0.2],[0.33333333 0.22222222 0.11111111 0.         0.11111111 0.22222222 0.        ],"i get some of these things  in the mail that i wonder, where in the world did they get my address  or where did they get my name  ."
173411:18,0.6522222222222223,0.09746172839506172,0.7250756750412767,0.4241654136587154,(0.7250756750412767  0.4241654136587154),[0.94838553 0.42802821],[0.01924911769746209  0.16434644478403182],[0.53  0.2  0.9  0.96  0.69  0.96  0.11  0.97  0.55  0.53  0.2  0.9  0.96  0.69  0.96  0.11  0.97  0.55],[0.11111111 0.11111111 0.         0.22222222 0.11111111 0. 0.44444444],"and then they have naps or rest period."
92173:38,0.7133333333333334,0.06906666666666667,0.795552995507297,0.27896496836622536,(0.795552995507297  0.27896496836622536),[0.84428741 0.25503189],[0.06266631671018963  0.08136553000537909],[0.73  0.37  0.85  0.99  0.78  0.94  0.76  0.86  0.14  0.73  0.37  0.85  0.99  0.78  0.94  0.76  0.86  0.14],[0.11111111 0.         0.11111111 0.         0.         0.44444444 0.33333333],"have you, have you done this repetitively, or just once."
170139:15,0.72,0.07777777777777779,0.5613452374258039,0.29305545463363797,(0.5613452374258039  0.29305545463363797),[0.90303998 0.3737231 ],[0.0689076025055813  0.10877879660690076],[1.0  0.72  0.93  0.55  0.31  1.0  0.83  0.22  0.92],[0.         0.11111111 0.11111111 0.11111111 0.         0.22222222 0.44444444],"so it's six or seven dollars."
21390:163,0.6677777777777778,0.07248395061728397,1.1816943275852423,0.5730373356639047,(1.1816943275852423  0.5730373356639047),[0.21982185 0.79540797],[0.06367528596084635  0.09317873168812438],[0.61  0.88  0.9  1.0  0.64  0.31  0.79  0.13  0.75],[0.11111111 0.         0.11111111 0.         0.22222222 0.22222222 0.33333333],"and that really made it a very interesting, uh, show to where you never really knew which, which one  was going  to show up. you know, whether it was going to, where they're going  to be real close  or whether they're just going  to be partners , you know"
176953:48,0.3888888888888889,0.10569876543209877,0.4216987212112843,0.5171031278375129,(0.4216987212112843  0.5171031278375129),[0.11596231 0.72978071],[0.06551326963369877  0.09421792846875655],[0.08  0.23  0.22  0.0  0.62  0.6  0.93  0.05  0.77],[0.22222222 0.22222222 0.         0.         0.22222222 0.11111111 0.11111111],"they always like  to be able  to attract the, uh, einsteins or the professor chou."
121355:48,0.20555555555555557,0.10006913580246911,0.03801086715003886,0.10802590558550729,(0.03801086715003886  0.10802590558550729),[0.03857143 0.79000002],[0.032833687125436356  0.04243230070419407],[0.11  0.73  0.0  0.11  0.03  0.0  0.02  0.0  0.85],[0.44444444 0.         0.         0.         0.         0.22222222 0.        ],"and any time there's, there is a budget cut or crunches , it's always the small guy that, that  gets hurt."
25332:63,0.7977777777777778,0.09519506172839504,0.38438131505197937,0.09710401584333317,(0.38438131505197937  0.09710401584333317),[0.95429388 0.25045669],[0.030445501345414547  0.13486930853977513],[0.92  0.44  0.97  0.89  0.06  1.0  0.91  1.0  0.99],[0.11111111 0.         0.         0.11111111 0.         0. 0.77777778],"i mean, any other time of year, that's not the case, because it could be very warm or very cold."
98968:82,0.44,0.05913333333333332,0.8593960497001447,0.6327162182440946,(0.8593960497001447  0.6327162182440946),[0.63876653 0.195711  ],[0.06463488914185676  0.08157630320480348],[0.51  0.02  0.58  0.17  0.28  0.3  0.72  0.62  0.76],[0.11111111 0.22222222 0.11111111 0.11111111 0.22222222 0.22222222 0.        ],"and, uh, many matters are so complicated that it 's so hard to, uh, come up with the fair value, uh, or the fair sentence."
66676:23,0.18444444444444447,0.03895802469135803,0.643111183764056,1.7609621130068551,(0.643111183764056  1.7609621130068551),[0.06026293 0.37441808],[0.04203595594894867  0.1293661029524984],[0.15  0.0  0.07  0.34  0.64  0.29  0.02  0.01  0.14],[0.44444444 0.11111111 0.22222222 0.         0.11111111 0. 0.        ],"now whether they finally got it or not, i don't know ."
87247:31,0.6233333333333334,0.13302222222222224,0.6807048985527016,0.38161640345376785,(0.6807048985527016  0.38161640345376785),[0.84584744 0.17752425],[0.11787279730612572  0.15152300693646634],[0.99  0.82  0.0  0.06  0.58  0.44  0.98  0.74  1.0],[0.11111111 0.         0.         0.11111111 0.11111111 0.22222222 0.33333333],"i do not know if you listen to him or not,"
24733:51,0.4911111111111111,0.21098765432098768,0.071268120930612,0.08063400353481509,(0.071268120930612  0.08063400353481509),[0.088 0.995],[0.08407436995923649  0.0036055479691932337],[0.01  0.32  0.99  0.08  0.01  0.99  1.0  1.0  0.02],[0.44444444 0.         0.11111111 0.         0.         0. 0.44444444],"and you got  to divide it two different categories whether you live in the city or whether you live in a more rural place like i do."
102716:9,0.31222222222222223,0.12128395061728393,0.17885997735091963,0.41912578442570814,(0.17885997735091963  0.41912578442570814),[0.1371429  0.92500002],[0.09256273972888371  0.0388973057343388],[0.05  0.06  0.35  0.14  0.32  0.87  0.01  0.03  0.98],[0.55555556 0.         0.22222222 0.         0.         0. 0.22222222],"one or two times in my life i've ever had venison , i've loved it."
65406:20,0.20777777777777776,0.06212839506172839,0.2101198558647504,0.46476071878854597,(0.2101198558647504  0.46476071878854597),[0.08285722 0.64500004],[0.06737429591765444  0.031827651655656305],[0.12  0.6  0.01  0.01  0.0  0.0  0.23  0.21  0.69],[0.33333333 0.22222222 0.         0.         0.22222222 0. 0.        ],"i must have like fifty or sixty books by him."
157431:41,0.27555555555555555,0.10582469135802469,0.20455501692489333,0.472860252812795,(0.20455501692489333  0.472860252812795),[0.11285743 0.84500013],[0.08625175831645966  0.06010824351043362],[0.0  0.3  0.0  0.76  0.3  0.93  0.04  0.06  0.09],[0.33333333 0.         0.22222222 0.         0.         0.11111111 0.11111111],"i'm not going  to work any harder and make any more or create any more jobs."
174581:58,0.5855555555555556,0.1264246913580247,0.3976009647121593,0.24190296058105715,(0.3976009647121593  0.24190296058105715),[0.82333063 0.10999923],[0.09034606527672201  0.06083185226351757],[0.59  0.83  0.95  0.12  0.98  0.82  0.77  0.0  0.21],[0.11111111 0.11111111 0.         0.         0.11111111 0.33333333 0.22222222],"and, of course, you have some savings in terms of taxpayer money  keeping people in jail or not."
67512:40,0.37777777777777777,0.09530617283950618,0.40757645004620746,0.4398976364136653,(0.40757645004620746  0.4398976364136653),[0.12236132 0.69660733],[0.08246979437488111  0.08429200613035286],[0.52  0.67  0.15  0.0  0.77  0.31  0.83  0.0  0.15],[0.         0.22222222 0.11111111 0.11111111 0.11111111 0.22222222 0.        ],"i mean, maybe it's because of the winters. uh, or maybe just because, you know, there's, there's a lot more flat lands, you know, out in the west."
1756:89,0.4089473684210526,0.10455678670360109,0.7857266831231116,0.8200391342543711,(0.7857266831231116  0.8200391342543711),[0.23676803 0.80589209],[0.14340542267671944  0.1115208412149399],[0.47  0.02  0.48  0.82  0.07  0.31  0.67  0.11  0.22  0.02  0.95  0.16  1.0  0.61  0.47  0.02  0.48  0.82  0.07],[0.31578947 0.10526316 0.05263158 0.21052632 0.10526316 0.10526316 0.10526316],"the, the piece of music, the piece of music was about, i think  about forty or fifty years old."
