Item,Mean,Var,Alpha,Beta,Beta_Params,Mixed_Means,Mixed_Stds,Raw_Distrib,Discrete_Distrib,Sentence
113176:393,0.7488888888888889,0.08652098765432098,1.2758558972045835,0.31278083002128,(1.2758558972045835  0.31278083002128),[0.3369061  0.87508129],[0.2157163359455284  0.09111415477760429],[0.03  1.0  0.69  0.54  0.89  0.89  0.73  0.99  0.98],[0.11111111 0.         0.         0.11111111 0.11111111 0.11111111 0.55555556],"uh, my, my idea i guess of the ideal vacation would be to begin with, uh, money be no object. you know, so just absolutely, you know, first class fly where i want  to , rent a car if i want  to. uh, you know, just the, really the nicest hotels and stuff like that and and not worry if somebody says, well, let's take this little side trip, you know, and not have to sit there and figure out, um, you know, again we, we fit that in there or not."
62433:170,0.3111111111111111,0.10267654320987653,0.10730735960935306,0.32281586463448464,(0.10730735960935306  0.32281586463448464),[0.88999999 0.14571428],[0.04243230070419407  0.06277990257928594],[0.05  0.13  0.83  0.25  0.08  0.29  0.05  0.17  0.95],[0.44444444 0.22222222 0.11111111 0.         0.         0.11111111 0.11111111],"and maybe rather than just, require somebody to join like the peace corps for a year maybe like, um, during college, you know, maybe have some kind of course where they'd be required  to do some kind of community service type work, and help people in that area or people in the united states ."
155153:30,0.4,0.06577777777777777,0.3134434388262169,0.6295021991603331,(0.3134434388262169  0.6295021991603331),[0.72585914 0.23516997],[0.10427942747572065  0.059876718689804764],[0.53  0.82  0.36  0.84  0.09  0.2  0.28  0.27  0.21],[0.11111111 0.44444444 0.11111111 0.11111111 0.         0.22222222 0.        ],"uh, well i think, either my wife or i would like  to pursue advanced degrees at some point"
126348:129,0.8211111111111111,0.03054320987654321,1.9984044827164893,0.5435636543778821,(1.9984044827164893  0.5435636543778821),[0.87249981 0.41      ],[0.0727833526671303  0.0007071067811865475],[0.84  0.41  0.71  0.83  0.74  1.0  0.94  0.99  0.93],[0.         0.         0.11111111 0.         0.11111111 0.33333333 0.44444444],"i guess in some cases they just consider  pickup your, your phone and, and, and not let you use your phone for a while whether you hang up on them or not."
14162:28,0.4255555555555555,0.16538024691358025,1.3464489904050794,0.7517076588206243,(1.3464489904050794  0.7517076588206243),[0.07599728 0.86248956],[0.07065627514756256  0.08937463664003768],[0.0  0.96  0.83  0.27  0.67  0.07  0.99  0.01  0.03],[0.33333333 0.11111111 0.         0.         0.11111111 0.11111111 0.22222222],"radio seems  to have a full platter or full plate of different things that they need  to get  done."
39760:67,0.29444444444444445,0.11120246913580245,0.15427322960004825,0.2898495342989106,(0.15427322960004825  0.2898495342989106),[0.06993815 0.74293535],[0.05564847650104047  0.09784238050989172],[0.08  0.86  0.03  0.08  0.23  0.55  0.0  0.82  0.0],[0.33333333 0.11111111 0.         0.11111111 0.         0.11111111 0.11111111],"and we have a share alike column in the paper, where people, you know, write in and share recipes or write in and say i'm looking for this recipe ,"
71894:104,0.4677777777777778,0.10743950617283951,0.2954640944937166,0.28986294647730615,(0.2954640944937166  0.28986294647730615),[0.80327064 0.2038026 ],[0.0582967860244065  0.11913213320804283],[0.8  0.88  0.22  0.86  0.06  0.5  0.05  0.17  0.67],[0.22222222 0.22222222 0.         0.11111111 0.11111111 0.11111111 0.22222222],"but i feel guilty for  not going, because i really i'm, i'm so used to  going for, you know, three or four years now."
127555:91,0.48888888888888893,0.07247654320987655,0.4924436774663613,0.34929490163776067,(0.4924436774663613  0.34929490163776067),[0.71230795 0.21152424],[0.057339381824213505  0.08772718196577577],[0.11  0.73  0.59  0.38  0.27  0.79  0.08  0.65  0.8],[0.22222222 0.11111111 0.11111111 0.         0.22222222 0.33333333 0.        ],"and no matter what the weather is  they can walk at a pretty good clip and, and not have  to worry about the weather summer or winter."
111864:66,0.2833333333333333,0.0819111111111111,0.2881554117113775,0.4406260155584918,(0.2881554117113775  0.4406260155584918),[0.0966272  0.65533614],[0.08080674499809704  0.07502117700746859],[0.73  0.16  0.31  0.0  0.0  0.0  0.51  0.73  0.11],[0.11111111 0.11111111 0.11111111 0.11111111 0.         0.22222222 0.        ],"so sometimes we drive for a couple hundred miles until we find a wendy's, because it's all either mcdonald's or dairy queens,"
24609:54,0.15777777777777777,0.0172395061728395,0.6769275272094892,8.22274705750447,(0.6769275272094892  8.22274705750447),[0.11875009 0.47      ],[0.053324328493921436  0.0007071067811865475],[0.12  0.47  0.23  0.14  0.03  0.07  0.16  0.2  0.0],[0.44444444 0.33333333 0.         0.11111111 0.         0. 0.        ],"well, does your r-, does your job require you to drive company equipment or to ap-, operate any type of machinery that  might endanger someone."
54952:27,0.841111111111111,0.057476543209876545,0.5391979553792632,0.09475352740082676,(0.5391979553792632  0.09475352740082676),[0.92       0.20999999],[0.06576853933242235  0.0007071067811865475],[0.89  0.7  1.0  0.97  0.98  0.21  0.95  0.99  0.88],[0.         0.11111111 0.         0.         0.11111111 0. 0.77777778],"is that the one set in the fifties, or sixties."
22715:55,0.6499999999999999,0.10306666666666667,1.2502528974824751,0.643036315911111,(1.2502528974824751  0.643036315911111),[0.92400084 0.30751943],[0.02779389055444274  0.0970322325648269],[0.31  0.53  0.21  0.89  0.92  0.88  0.18  0.94  0.99],[0.         0.22222222 0.11111111 0.11111111 0.         0. 0.55555556],"i've, i've caught them from, you know, three or four inches long up to, uh,"
104342:42,0.4566666666666667,0.08728888888888889,0.3802917774765066,0.5110117245079395,(0.3802917774765066  0.5110117245079395),[0.84333424 0.26335596],[0.018572833860322588  0.09609553103862768],[0.82  0.05  0.49  0.29  0.34  0.88  0.83  0.19  0.22  0.82  0.05  0.49  0.29  0.34  0.88  0.83  0.19  0.22],[0.11111111 0.22222222 0.22222222 0.11111111 0.         0.22222222 0.11111111],"and i couldn't tell whether some parts of town had started it or if it was just everybody was, was waiting for the delivery of whatever those containers were ."
122789:26,0.5933333333333333,0.10875555555555555,1.4934249982719927,0.6649217828281193,(1.4934249982719927  0.6649217828281193),[0.23500002 0.88000001],[0.07722049646704128  0.025700186433007016],[0.11  0.4  0.26  0.88  0.95  0.85  0.17  0.86  0.86],[0.11111111 0.22222222 0.11111111 0.         0.         0.11111111 0.44444444],"uh, i was down at about four or five quite awhile ago."
137870:64,0.525263157894737,0.11677229916897507,0.6375817816451801,0.5390617380081405,(0.6375817816451801  0.5390617380081405),[0.87850481 0.29612979],[0.06559232057334467  0.16354858343590667],[0.47  0.07  0.09  0.88  0.74  0.43  0.51  0.01  0.2  0.82  0.95  0.97  1.0  0.59  0.47  0.07  0.09  0.88  0.74],[0.26315789 0.05263158 0.         0.21052632 0.05263158 0.15789474 0.26315789],"so the only thing i had  to decide on  was whether i wanted a c d  or not in the stereo system."
50514:57,0.48000000000000004,0.08968888888888887,0.7714056100637061,0.8210628626258427,(0.7714056100637061  0.8210628626258427),[0.80160734 0.26828907],[0.08089692190114474  0.11663282663232737],[0.42  0.93  0.23  0.18  0.35  0.76  0.02  0.84  0.59],[0.11111111 0.22222222 0.22222222 0.         0.11111111 0.22222222 0.11111111],"we're, we're going  to become dependent on these other folks sooner or later."
132601:54,0.3711111111111111,0.06916543209876543,0.49389776440964417,0.47280232636215996,(0.49389776440964417  0.47280232636215996),[0.16208212 0.63876174],[0.09813994722272228  0.052353021253418085],[0.74  0.64  0.28  0.03  0.35  0.64  0.11  0.02  0.53  0.74  0.64  0.28  0.03  0.35  0.64  0.11  0.02  0.53],[0.33333333 0.11111111 0.11111111 0.11111111 0.22222222 0.11111111 0.        ],"well, it, it's just like having taxes on , or exemptions for  kids, you know."
170074:84,0.68,0.08526666666666666,0.9237440213092007,0.5232634416484948,(0.9237440213092007  0.5232634416484948),[0.91206156 0.41588526],[0.06954606862475768  0.14187301742118397],[0.79  1.0  0.48  0.8  0.33  0.96  0.62  1.0  0.14],[0.11111111 0.         0.11111111 0.11111111 0.11111111 0.22222222 0.33333333],"and it, that i, i don't know if i ever went as far as three months  or not i-, i-, in  keeping that kind of data."
143478:98,0.5333333333333334,0.09333333333333332,1.075556609266254,0.5402250439147858,(1.075556609266254  0.5402250439147858),[0.92336606 0.34553568],[0.06937637490057282  0.11208024027946453],[0.28  0.56  0.09  0.99  0.35  0.48  0.28  0.99  0.78],[0.11111111 0.22222222 0.11111111 0.22222222 0.         0.11111111 0.22222222],"when we moved from louisiana to denver , it  was astounding, you know, to find that prices were, oh, i guess almost two or three times as high as we'd expected."
164042:75,0.5599999999999999,0.05764444444444445,1.7636606170354243,0.7125810277604276,(1.7636606170354243  0.7125810277604276),[0.8400592  0.48736081],[0.0071062261796432285  0.15321728323867517],[0.51  0.69  0.37  0.83  0.59  0.61  0.01  0.58  0.85],[0.11111111 0.         0.11111111 0.11111111 0.44444444 0.22222222 0.        ],"and, uh, you know, v eights seem  to be a return to the days of, you know, ten or twelve miles a gallon."
52509:46,0.3222222222222222,0.10195061728395062,0.30572455131435494,0.6141856963235417,(0.30572455131435494  0.6141856963235417),[0.86500001 0.16714376],[0.0036055479691924097  0.10688914992186466],[0.35  0.08  0.41  0.87  0.86  0.22  0.01  0.0  0.1],[0.33333333 0.11111111 0.22222222 0.         0.         0. 0.22222222],"like the alcoholic that  charges up all the bills on the credit card, or the shopaholic, you know you get your life right with god."
1786:119,0.4633333333333333,0.16057777777777776,1.3212130439057037,0.6885606530361095,(1.3212130439057037  0.6885606530361095),[0.12594461 0.88461417],[0.0696646064189883  0.1211464465255166],[0.05  0.98  0.22  0.59  0.04  0.05  0.27  1.0  0.97],[0.33333333 0.22222222 0.         0.         0.11111111 0. 0.33333333],"i think it's kind of absurd, you know, the fact that, you know, they don't really, they don't really give, you know, the original artist, or the original composer, the credit that  is really due to them."
127492:21,0.48666666666666664,0.11653333333333335,0.5592231304815325,0.5503499526847828,(0.5592231304815325  0.5503499526847828),[0.69262133 0.0699545 ],[0.1504358503048609  0.02518373398997089],[0.94  0.93  0.55  0.1  0.09  0.02  0.52  0.82  0.41],[0.33333333 0.         0.11111111 0.22222222 0.         0.11111111 0.22222222],"do you do it at home or a club."
170957:97,0.3411111111111111,0.10749876543209876,0.14114830063988842,0.27308857183931146,(0.14114830063988842  0.27308857183931146),[0.11666666 0.79      ],[0.05578181505412309  0.06245400795109698],[0.06  0.76  0.12  0.91  0.7  0.17  0.03  0.26  0.06],[0.44444444 0.22222222 0.         0.         0.11111111 0.11111111 0.11111111],"i think my wife is much better  than i am at that walking into a place and getting a feeling for whether it is a loving and caring place or not."
18787:67,0.2733333333333333,0.0694,0.4207269887851623,0.5516869056689275,(0.4207269887851623  0.5516869056689275),[0.61523245 0.10158651],[0.09747604858891779  0.05701044209435533],[0.17  0.64  0.0  0.0  0.44  0.2  0.08  0.16  0.77],[0.11111111 0.33333333 0.         0.11111111 0.11111111 0.11111111 0.        ],"i don't know if it's, the, if they've done it citywide yet  or not where they have the color coded, uh, bags and, uh, bins ."
737:58:00,0.4588888888888889,0.11905432098765432,1.2089637200509282,0.7269889607651081,(1.2089637200509282  0.7269889607651081),[0.75599988 0.08749996],[0.0677682265587446  0.06371713944192284],[0.79  0.23  0.77  0.1  0.91  0.64  0.01  0.67  0.01],[0.33333333 0.11111111 0.         0.         0.22222222 0.22222222 0.11111111],"they've got, uh, they've got a couple of kids, ten or twelve years old,"
152408:21,0.5655555555555556,0.15586913580246914,1.5035507103907566,0.6014622654552988,(1.5035507103907566  0.6014622654552988),[0.91       0.13500001],[0.03742326021617919  0.08223747485868714],[0.14  0.07  0.94  0.32  0.9  0.91  0.98  0.01  0.82],[0.33333333 0.         0.11111111 0.         0.         0.11111111 0.44444444],"are you talking about with criminal or civil suits."
75061:22,0.7833333333333334,0.06844444444444445,1.0460541557588003,0.20236097070944775,(1.0460541557588003  0.20236097070944775),[0.8675 0.11  ],[0.08137797807830154  0.0007071067811865475],[0.94  0.81  0.68  0.89  0.91  0.71  1.0  1.0  0.11],[0.11111111 0.         0.         0.         0.22222222 0.11111111 0.55555556],"and now it's running ten or fifteen minutes fast again."
120851:76,0.7255555555555556,0.0423358024691358,1.3293644376997098,0.5634031871384475,(1.3293644376997098  0.5634031871384475),[0.88055386 0.56507445],[0.036645307120985744  0.1279881852101698],[0.29  0.64  0.7  0.89  0.97  0.5  0.83  0.83  0.88],[0.         0.         0.11111111 0.11111111 0.22222222 0.22222222 0.33333333],"well, um, i have gone to girl's camp a few times, as a, you know, a chaperon or a leader, whatever"
25522:55,0.6411111111111111,0.13534320987654322,0.3652907750639952,0.2278266102545491,(0.3652907750639952  0.2278266102545491),[0.15348983 0.88502044],[0.08133417881315672  0.09486475514718762],[0.98  0.82  0.02  0.9  0.3  0.62  0.99  0.14  1.0],[0.22222222 0.         0.11111111 0.         0.11111111 0.11111111 0.44444444],"i guess, the first time i played golf  has been probably about eight or ten years ago now, when i was in college ."
163335:87,0.29888888888888887,0.08978765432098763,0.6079198953151422,1.9661977554732777,(0.6079198953151422  1.9661977554732777),[0.21750552 0.94999999],[0.14387230724259442  0.0007071067811865475],[0.57  0.0  0.2  0.49  0.03  0.26  0.95  0.0  0.19],[0.11111111 0.33333333 0.         0.22222222 0.         0. 0.11111111],"uh, our policies and procedures manual, uh, the furthest it goes  about drugs is in the, kind of the miscellaneous section, or its reasons for immediate dismissal,"
29727:27,0.6777777777777777,0.11432839506172837,0.22081638191715178,0.11520496088401108,(0.22081638191715178  0.11520496088401108),[0.91       0.21333334],[0.05323376232825585  0.0635998862895979],[0.32  0.1  0.76  0.87  0.98  0.22  0.95  0.96  0.94],[0.11111111 0.11111111 0.11111111 0.         0.         0.11111111 0.55555556],"and it usually takes long stitches over two or three openings in the cloth."
151896:22,0.6244444444444444,0.15911358024691358,0.19616701047980303,0.1133430588142686,(0.19616701047980303  0.1133430588142686),[0.07666667 0.89833333],[0.03528376936400201  0.07868149989084258],[0.7  0.99  0.13  1.0  0.09  0.01  0.99  0.81  0.9],[0.33333333 0.         0.         0.         0.11111111 0.11111111 0.44444444],"so we go  backpacking fifteen or twenty miles,"
143849:35,0.35555555555555557,0.12082469135802468,0.31217836276014266,0.5626765729945837,(0.31217836276014266  0.5626765729945837),[0.07687716 0.68938765],[0.04502155611283604  0.1676787933032094],[0.46  0.02  0.85  0.02  0.17  0.04  0.99  0.14  0.51],[0.44444444 0.11111111 0.         0.22222222 0.         0.11111111 0.11111111],"but i still don't know if sears will take visa or mastercard."
119921:34,0.37222222222222223,0.08517283950617284,0.5419232845493251,0.5340183222601492,(0.5419232845493251  0.5340183222601492),[0.13837872 0.64960964],[0.06619009594786875  0.13039358762338926],[0.24  0.17  0.03  0.48  0.03  0.53  0.73  0.91  0.23],[0.22222222 0.33333333 0.         0.22222222 0.         0.11111111 0.11111111],"i don't know if they're making them better or not,"
